sales_agent,account,engage_date,close_date,close_value,sales_price,year_established,revenue,employees,office_location,has_close_date,close_value_log,revenue_log,employees_log,product_GTK 500,product_GTX BASIC,product_GTX PLUS BASIC,product_GTX PLUS PRO,product_GTX PRO,product_MG ADVANCED,product_MG SPECIAL,manager_CARA LOSCH,manager_CELIA ROUCHE,manager_DUSTIN BRINKMANN,manager_MELVIN MARXEN,manager_ROCCO NEUBERT,manager_SUMMER SEWALD,regional_office_CENTRAL,regional_office_EAST,regional_office_WEST,series_GTK,series_GTX,series_MG,sector_EMPLOYMENT,sector_ENTERTAINMENT,sector_FINANCE,sector_MARKETING,sector_MEDICAL,sector_RETAIL,sector_SERVICES,sector_SOFTWARE,sector_TECHNOLGY,sector_TELECOMMUNICATIONS,subsidiary_of_ACME CORPORATION,subsidiary_of_BUBBA GUMP,subsidiary_of_GOLDDEX,subsidiary_of_INITY,subsidiary_of_MASSIVE DYNAMIC,subsidiary_of_SONRON,subsidiary_of_WAREPHASE,deal_stage_ENGAGING,deal_stage_LOST,deal_stage_PROSPECTING,deal_stage_WON,sales_price_scaled,decade_1970s,decade_1980s,decade_1990s,decade_2000s,decade_2010s,engage_year,engage_month,engage_dayofweek,days_to_close,closed_within_30d,account_age,rev_per_employee,agent_closed_deals,won_deal,account_win_rate
11,35,2016-11-20,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2016.0,11.0,6.0,,0,30.0,0.48631156930126,152,0,0.11876923076923077
14,31,2016-11-20,2017-03-03,1207.0,1096,2000.0,2952.73,5107.0,14,1,7.0967213784947605,7.990824057424448,8.53856321715243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2016.0,11.0,6.0,103.0,0,25.0,0.5781730957509301,272,1,0.9263157894736842
16,8,2016-11-20,2017-03-08,0.0,3393,2001.0,718.62,2448.0,14,1,0.0,6.578723294908609,7.803435056952168,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,0,1,0,2016.0,11.0,6.0,108.0,0,24.0,0.2935539215686275,231,1,0.9207920792079208
16,56,2016-11-20,2017-03-04,559.0,550,1987.0,2938.67,8775.0,10,1,6.327936783729195,7.9860526091348385,9.079776001955066,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2016.0,11.0,6.0,104.0,0,38.0,0.3348911680911681,231,1,0.9174311926605505
19,32,2016-11-20,,,550,2003.0,692.19,1922.0,14,0,,6.541304131886272,7.56164174558878,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,0,1,0,2016.0,11.0,6.0,,0,22.0,0.36014047866805415,213,0,0.8888888888888888
21,14,2016-11-20,2017-03-09,1033.0,1096,1995.0,2173.98,2928.0,14,1,6.9411900550683745,7.684774748078207,7.982416346827733,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2016.0,11.0,6.0,109.0,0,30.0,0.7424795081967214,175,1,0.9891304347826086
7,41,2016-11-21,2017-03-21,462.0,550,1982.0,5970.82,13798.0,14,1,6.137727054086234,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2016.0,11.0,0.0,120.0,0,43.0,0.4327308305551529,275,1,0.9540816326530612
11,49,2016-11-21,2017-03-01,0.0,3393,1987.0,405.59,1179.0,1,1,0.0,6.007805306696034,7.07326971745971,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.38564248532420037,0,1,0,0,0,2016.0,11.0,0.0,100.0,0,38.0,0.34401187446988973,152,1,0.8524590163934426
15,78,2016-11-21,2017-03-14,5539.0,4821,1983.0,2871.35,9561.0,14,1,8.61974977974133,7.962885789038285,9.165552189186048,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2016.0,11.0,0.0,113.0,0,42.0,0.30031900428825437,335,1,0.9239130434782609
16,58,2016-11-21,2017-03-15,3573.0,3393,1992.0,3922.42,6837.0,14,1,8.181440695719374,8.274719001401705,8.830250570199247,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2016.0,11.0,0.0,114.0,0,33.0,0.5737048413046658,231,1,0.9553571428571429
18,12,2016-11-21,2017-03-01,4926.0,4821,2005.0,1520.66,1806.0,14,1,8.502485562543963,7.3275571231903545,7.499423290592229,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2016.0,11.0,0.0,100.0,0,20.0,0.8420044296788484,194,1,0.9072164948453608
29,69,2016-11-21,2017-03-17,0.0,1096,2008.0,894.37,1593.0,12,1,0.0,6.797237040666615,7.374001859350161,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,0,1,0,2016.0,11.0,0.0,116.0,0,17.0,0.5614375392341494,261,1,0.9577464788732394
4,4,2016-11-22,2017-03-04,62.0,55,1991.0,326.82,1016.0,14,1,4.143134726391533,5.792464677261214,6.92461239604856,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2016.0,11.0,1.0,102.0,0,34.0,0.3216732283464567,229,1,0.8679245283018868
6,29,2016-11-22,2017-03-14,4359.0,4821,2007.0,86.68,187.0,14,1,8.38022733634308,4.473693823199706,5.236441962829949,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2016.0,11.0,1.0,112.0,0,18.0,0.4635294117647059,553,1,0.9240506329113924
14,54,2016-11-22,2017-03-31,566.0,550,2002.0,349.81,315.0,14,1,6.340359303727752,5.860244766363111,5.755742213586912,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2016.0,11.0,1.0,129.0,0,23.0,1.1105079365079364,272,1,0.8214285714285714
18,71,2016-11-22,2017-03-03,508.0,550,1995.0,332.43,799.0,14,1,6.2324480165505225,5.809432948272155,6.684611727667927,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2016.0,11.0,1.0,101.0,0,30.0,0.4160575719649562,194,1,0.875
24,74,2016-11-22,2017-03-20,0.0,3393,1993.0,646.1,883.0,14,1,0.0,6.47250084206322,6.784457062637643,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,1,0,0,2016.0,11.0,1.0,118.0,0,32.0,0.7317100792751983,121,1,0.8636363636363636
25,10,2016-11-22,2017-03-11,51.0,55,1998.0,2714.9,2641.0,14,1,3.9512437185814275,7.9068786691495045,7.879291485082271,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2016.0,11.0,1.0,109.0,0,27.0,1.027981825066263,264,1,0.9669421487603306
26,13,2016-11-22,2017-03-05,4899.0,4821,2013.0,98.79,96.0,14,1,8.496990484098719,4.603067977896221,4.574710978503383,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,0,1,2016.0,11.0,1.0,103.0,0,12.0,1.0290625,347,1,0.8472222222222222
4,9,2016-11-23,,,550,1993.0,4269.9,6472.0,14,0,,8.35957985684692,8.77539495854551,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2016.0,11.0,2.0,,0,32.0,0.6597496909765141,229,0,0.9183673469387755
4,51,2016-11-23,2017-03-03,5790.0,5482,1997.0,882.12,2769.0,14,1,8.66406026722579,6.783461091710096,7.926602599181384,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2016.0,11.0,2.0,100.0,0,28.0,0.31856988082340193,229,1,0.9491525423728814
7,42,2016-11-23,2017-03-30,0.0,55,2004.0,702.72,1831.0,14,1,0.0,6.556380549770846,7.513163545234075,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,1,0,2016.0,11.0,2.0,127.0,0,21.0,0.383790278536319,275,1,0.8493150684931506
8,35,2016-11-23,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2016.0,11.0,2.0,,0,30.0,0.48631156930126,126,0,0.11876923076923077
10,10,2016-11-23,2017-03-03,4438.0,4821,1998.0,2714.9,2641.0,14,1,8.398184404834035,7.9068786691495045,7.879291485082271,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2016.0,11.0,2.0,100.0,0,27.0,1.027981825066263,232,1,0.9669421487603306
10,22,2016-11-23,2017-03-17,2972.0,3393,2006.0,1102.43,1759.0,14,1,7.997326822998097,7.00617878915823,7.473069088032197,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2016.0,11.0,2.0,114.0,0,19.0,0.6267367822626493,232,1,0.9117647058823529
17,46,2016-11-23,,,55,2004.0,1618.89,3889.0,14,0,,7.390113524686469,8.266164436612492,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,0,1,0,2016.0,11.0,2.0,,0,21.0,0.41627410645410134,227,0,0.88
17,78,2016-11-23,2017-03-01,523.0,550,1983.0,2871.35,9561.0,14,1,6.261491684321042,7.962885789038285,9.165552189186048,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2016.0,11.0,2.0,98.0,0,42.0,0.30031900428825437,227,1,0.9239130434782609
0,66,2016-11-24,2017-03-25,3647.0,3393,1997.0,291.27,586.0,14,1,8.201934351194222,5.677678032570093,6.375024819828097,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2016.0,11.0,3.0,121.0,0,28.0,0.4970477815699658,336,1,0.9014084507042254
2,73,2016-11-24,2017-03-01,4200.0,3393,1998.0,2022.14,5113.0,14,1,8.343077871169383,7.6124060389254975,8.539737155851132,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2016.0,11.0,3.0,97.0,0,27.0,0.3954899276354391,261,1,0.9166666666666666
5,40,2016-11-24,,,1096,1989.0,1388.67,3583.0,14,0,,7.2368215878665625,8.18423477409482,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,1,0,0,0,2016.0,11.0,3.0,,0,36.0,0.3875718671504326,187,0,0.948051948051948
14,7,2016-11-24,,,1096,2002.0,987.39,2253.0,14,0,,6.896077356701882,7.720461694599722,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.48804252088212097,0,0,0,1,0,2016.0,11.0,3.0,,0,23.0,0.43825565912117176,272,0,0.9152542372881356
14,21,2016-11-24,2017-03-28,1059.0,1096,1995.0,1825.82,5595.0,14,1,6.966024187106113,7.510332029356891,8.629807335785372,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2016.0,11.0,3.0,124.0,0,30.0,0.32633065236818587,272,1,0.8636363636363636
18,10,2016-11-24,2017-03-05,0.0,1096,1998.0,2714.9,2641.0,14,1,0.0,7.9068786691495045,7.879291485082271,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2016.0,11.0,3.0,101.0,0,27.0,1.027981825066263,194,1,0.9669421487603306
25,18,2016-11-24,2017-03-02,57.0,55,1982.0,4618.0,10083.0,14,1,4.060443010546419,8.437933510430605,9.218705288307811,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2016.0,11.0,3.0,98.0,0,43.0,0.4579986115243479,264,1,0.9069767441860465
26,43,2016-11-24,2017-03-27,3671.0,3393,1980.0,5970.82,13756.0,14,1,8.20849175174038,8.694807017548445,9.529303064460995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2016.0,11.0,3.0,123.0,0,45.0,0.4340520500145391,347,1,0.9606741573033708
0,72,2016-11-25,2017-03-01,58.0,55,1988.0,5266.09,8595.0,14,1,4.07753744390572,8.569233306863506,9.059052257762401,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2016.0,11.0,4.0,96.0,0,37.0,0.6126922629435718,336,1,0.9137931034482759
3,72,2016-11-25,2017-03-06,3956.0,3393,1988.0,5266.09,8595.0,14,1,8.283241441385425,8.569233306863506,9.059052257762401,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2016.0,11.0,4.0,101.0,0,37.0,0.6126922629435718,160,1,0.9137931034482759
4,1,2016-11-25,2017-03-01,5964.0,5482,1999.0,251.41,495.0,14,1,8.693664334532016,5.531054749533568,6.206575926724928,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2016.0,11.0,4.0,96.0,0,26.0,0.5078989898989898,229,1,0.7941176470588235
4,1,2016-11-25,2017-03-06,4570.0,4821,1999.0,251.41,495.0,14,1,8.427487278331744,5.531054749533568,6.206575926724928,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2016.0,11.0,4.0,101.0,0,26.0,0.5078989898989898,229,1,0.7941176470588235
6,15,2016-11-25,2017-03-27,49.0,55,1998.0,217.87,551.0,14,1,3.912023005428146,5.3884779462559935,6.313548046277095,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2016.0,11.0,4.0,122.0,0,27.0,0.3954083484573503,553,1,0.9397590361445783
27,17,2016-11-25,2017-03-06,65.0,55,1992.0,1712.68,3194.0,14,1,4.189654742026425,7.446398383944561,8.069342366811636,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2016.0,11.0,4.0,101.0,0,33.0,0.5362179085785849,193,1,0.8461538461538461
0,15,2016-11-26,2017-03-27,0.0,55,1998.0,217.87,551.0,14,1,0.0,5.3884779462559935,6.313548046277095,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2016.0,11.0,5.0,121.0,0,27.0,0.3954083484573503,336,1,0.9397590361445783
6,22,2016-11-26,2017-03-08,4739.0,4821,2006.0,1102.43,1759.0,14,1,8.463792414689122,7.00617878915823,7.473069088032197,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2016.0,11.0,5.0,102.0,0,19.0,0.6267367822626493,553,1,0.9117647058823529
21,28,2016-11-26,2017-03-21,1080.0,1096,2000.0,1223.72,2497.0,9,1,6.985641817639208,7.110467525423826,7.823245690685523,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2016.0,11.0,5.0,115.0,0,25.0,0.49007609130957147,175,1,0.9340659340659341
22,55,2016-11-26,2017-03-12,57.0,55,2003.0,1419.98,4018.0,14,1,4.060443010546419,7.259102053402697,8.2987883944492,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,1,0,2016.0,11.0,5.0,106.0,0,22.0,0.35340467894474864,237,1,0.883495145631068
9,43,2016-11-27,2017-03-16,469.0,550,1980.0,5970.82,13756.0,14,1,6.152732694704104,8.694807017548445,9.529303064460995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2016.0,11.0,6.0,109.0,0,45.0,0.4340520500145391,123,1,0.9606741573033708
15,11,2016-11-27,2017-03-03,532.0,550,2015.0,4.54,9.0,14,1,6.278521424165844,1.7119945007591924,2.302585092994046,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,0,1,2016.0,11.0,6.0,96.0,0,10.0,0.5044444444444445,335,1,0.9352941176470588
17,52,2016-11-27,,,3393,1994.0,355.23,853.0,14,0,,5.875576589656054,6.74993119378857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2016.0,11.0,6.0,,0,31.0,0.4164478311840563,227,0,0.8333333333333334
23,43,2016-11-27,2017-03-26,538.0,550,1980.0,5970.82,13756.0,14,1,6.289715570908998,8.694807017548445,9.529303064460995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2016.0,11.0,6.0,119.0,0,45.0,0.4340520500145391,110,1,0.9606741573033708
24,47,2016-11-27,2017-03-21,4829.0,4821,1989.0,665.06,1095.0,14,1,8.482601746646619,6.501379756572611,6.999422467507961,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,1,0,0,0,2016.0,11.0,6.0,114.0,0,36.0,0.6073607305936073,121,1,0.9516129032258065
29,16,2016-11-27,2017-03-11,5370.0,5482,2010.0,587.72,1501.0,14,1,8.58876938990546,6.377950688618344,7.31455283232408,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,0,0,1,2016.0,11.0,6.0,104.0,0,15.0,0.39155229846768824,261,1,0.9491525423728814
29,34,2016-11-27,2017-03-21,6499.0,5482,1982.0,792.46,1299.0,14,1,8.779557455883728,6.676403129118039,7.170119543449628,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,1,0,0,0,2016.0,11.0,6.0,114.0,0,43.0,0.6100538876058507,261,1,0.8735632183908046
6,27,2016-11-28,2017-03-06,1161.0,1096,2007.0,894.33,1635.0,4,1,7.057897937411856,6.797192365399952,7.400009517162692,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2016.0,11.0,0.0,98.0,0,18.0,0.5469908256880734,553,1,0.925531914893617
15,60,2016-11-28,2017-03-26,576.0,550,1996.0,5970.82,13798.0,14,1,6.3578422665081,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2016.0,11.0,0.0,118.0,0,29.0,0.4327308305551529,335,1,0.9333333333333333
19,34,2016-11-28,2017-03-19,979.0,1096,1982.0,792.46,1299.0,14,1,6.887552571664617,6.676403129118039,7.170119543449628,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2016.0,11.0,0.0,111.0,0,43.0,0.6100538876058507,213,1,0.8735632183908046
25,65,2016-11-28,2017-03-07,43.0,55,1987.0,1698.2,3798.0,14,1,3.784189633918261,7.43791283104762,8.242493153187626,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2016.0,11.0,0.0,99.0,0,38.0,0.4471300684570827,264,1,0.9433962264150944
10,61,2016-11-29,2017-03-07,57.0,55,2012.0,45.39,100.0,14,1,4.060443010546419,3.8370839187636525,4.61512051684126,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8839964135511591,0,0,0,0,1,2016.0,11.0,1.0,98.0,0,13.0,0.4539,232,1,0.9166666666666666
16,58,2016-11-29,2017-03-28,0.0,55,1992.0,3922.42,6837.0,14,1,0.0,8.274719001401705,8.830250570199247,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,1,0,0,2016.0,11.0,1.0,119.0,0,33.0,0.5737048413046658,231,1,0.9553571428571429
16,24,2016-11-29,2017-03-12,948.0,1096,1991.0,2819.5,7227.0,14,1,6.855408798609928,7.944669453180031,8.885717651712119,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2016.0,11.0,1.0,103.0,0,34.0,0.3901342189013422,231,1,0.908256880733945
28,55,2016-11-29,2017-03-10,3012.0,3393,2003.0,1419.98,4018.0,14,1,8.0106915391303,7.259102053402697,8.2987883944492,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2016.0,11.0,1.0,101.0,0,22.0,0.35340467894474864,79,1,0.883495145631068
2,83,2016-11-30,2017-03-15,3665.0,3393,1979.0,4478.47,13798.0,14,1,8.20685642839965,8.407260014839183,9.532351404751555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,1,0,0,0,0,2016.0,11.0,2.0,105.0,0,46.0,0.32457385128279465,261,1,0.9333333333333333
27,26,2016-11-30,2017-03-24,564.0,550,1990.0,2520.83,3502.0,14,1,6.336825731146441,7.832740107432939,8.161375023197486,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2016.0,11.0,2.0,114.0,0,35.0,0.7198258138206739,193,1,0.9659090909090909
0,14,2016-12-01,2017-03-06,0.0,1096,1995.0,2173.98,2928.0,14,1,0.0,7.684774748078207,7.982416346827733,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2016.0,12.0,3.0,95.0,0,30.0,0.7424795081967214,336,1,0.9891304347826086
